timestamp,machine_id,energy_consumption_kwh,compressed_air_usage,cooling_water_usage,power_peak_kw,energy_cost
2026-01-31 23:05:00,M01,28.09,17.33,12.44,62.7,98.05
2026-01-31 23:10:00,M02,27.01,15.03,19.63,58.23,76.07
2026-01-31 23:15:00,M04,34.09,20.41,11.32,76.5,108.0
2026-01-31 23:20:00,M04,34.62,21.4,14.45,71.9,117.29
2026-01-31 23:25:00,M03,35.68,20.22,16.01,48.44,57.61
2026-01-31 23:30:00,M04,33.6,27.88,14.9,64.41,59.06
2026-01-31 23:35:00,M03,31.7,25.48,16.84,66.37,95.97
2026-01-31 23:40:00,M03,30.73,15.48,19.47,68.24,47.45
2026-01-31 23:45:00,M04,32.82,22.28,14.57,63.17,145.4
2026-01-31 23:50:00,M02,38.02,21.25,19.25,66.19,142.62
2026-01-31 23:55:00,M01,35.34,19.8,16.53,61.21,139.84
2026-02-01 00:00:00,M01,35.29,15.45,16.05,67.81,55.24
2026-02-01 00:05:00,M02,44.67,22.29,10.31,52.73,128.33
2026-02-01 00:10:00,M01,33.88,21.31,15.93,58.86,120.96
2026-02-01 00:15:00,M04,42.23,18.92,13.56,62.82,48.83
2026-02-01 00:20:00,M04,37.4,18.7,11.71,49.07,54.74
2026-02-01 00:25:00,M04,34.03,28.11,16.87,70.04,76.83
2026-02-01 00:30:00,M02,39.47,16.23,15.37,65.485,125.04
2026-02-01 00:35:00,M03,38.85,19.16,13.23,67.35,52.95
2026-02-01 00:40:00,M04,26.46,14.48,11.87,66.57,63.67
2026-02-01 00:45:00,M04,39.48,22.02,15.73,58.54,74.39
2026-02-01 00:50:00,M01,38.74,19.84,14.47,75.73,86.31
2026-02-01 00:55:00,M03,36.63,21.89,13.43,52.82,60.370000000000005
2026-02-01 01:00:00,M02,43.25,19.33,8.77,78.24,34.43
2026-02-01 01:05:00,M02,37.61,10.89,11.27,62.75,46.09
2026-02-01 01:10:00,M04,35.52,23.47,15.39,59.31,87.35
2026-02-01 01:15:00,M02,28.54,22.99,14.95,59.41,83.91
2026-02-01 01:20:00,M01,38.68,19.24,10.93,61.725,76.57
2026-02-01 01:25:00,M04,24.57,24.505,14.07,66.8,24.39
2026-02-01 01:30:00,M04,45.32,25.54,9.83,70.59,116.94
2026-02-01 01:35:00,M04,24.87,18.134999999999998,14.43,56.34,26.98
2026-02-01 01:40:00,M02,48.62,18.74,14.83,55.8,103.97
2026-02-01 01:45:00,M03,30.41,22.1,16.25,50.47,84.96
2026-02-01 01:50:00,M02,24.74,19.95,16.55,56.37,28.2
2026-02-01 01:55:00,M04,29.42,10.73,14.1,60.13,60.77
2026-02-01 02:00:00,M01,45.59,19.88,18.4,47.72,130.12
2026-02-01 02:05:00,M01,32.07,30.63,12.26,54.96,138.01
2026-02-01 02:10:00,M02,36.27,19.185000000000002,13.08,67.63,113.56
2026-02-01 02:15:00,M02,31.01,18.42,9.56,52.07,107.83
2026-02-01 02:20:00,M01,40.379999999999995,24.49,14.57,60.76,124.27
2026-02-01 02:25:00,M04,34.29,16.97,16.73,63.12,141.33
2026-02-01 02:30:00,M02,38.25,20.6,26.46,57.03,101.41
2026-02-01 02:35:00,M04,54.14,17.85,13.875,60.62,69.79
2026-02-01 02:40:00,M04,39.0,18.73,11.02,64.03,131.63
2026-02-01 02:45:00,M01,48.69,16.81,15.01,56.925,62.17
2026-02-01 02:50:00,M02,32.36,20.38,12.82,68.6,142.9
2026-02-01 02:55:00,M01,44.97,24.51,13.67,53.09,55.08
2026-02-01 03:00:00,M04,35.0,23.26,12.12,47.5,130.52
2026-02-01 03:05:00,M04,54.34,19.19,12.81,64.41,87.91
2026-02-01 03:10:00,M03,33.65,17.37,17.69,54.56,110.5
2026-02-01 03:15:00,M04,27.0,15.64,19.58,47.38,65.27
2026-02-01 03:20:00,M04,45.6,17.12,15.26,69.18,111.48
2026-02-01 03:25:00,M04,33.31,16.23,17.2,54.47,82.82
2026-02-01 03:30:00,M01,38.46,18.21,13.6,63.48,130.8
2026-02-01 03:35:00,M02,38.87,20.52,14.54,52.07,56.58
2026-02-01 03:40:00,M03,36.89,22.88,17.36,72.95,56.26
2026-02-01 03:45:00,M02,34.03,25.65,14.81,61.83,63.2
2026-02-01 03:50:00,M01,33.1,17.87,16.75,62.25,80.72
2026-02-01 03:55:00,M03,30.01,18.33,10.57,69.05,58.739999999999995
2026-02-01 04:00:00,M03,30.35,18.19,14.55,48.81,36.76
2026-02-01 04:05:00,M01,26.9,17.35,10.55,59.825,27.27
2026-02-01 04:10:00,M02,35.0,31.76,7.45,57.6,42.48
2026-02-01 04:15:00,M03,25.55,18.87,14.02,65.52,33.09
2026-02-01 04:20:00,M03,35.26,23.96,12.01,64.44,98.7
2026-02-01 04:25:00,M04,33.58,30.99,17.06,51.52,59.87
2026-02-01 04:30:00,M03,34.38,24.990000000000002,13.495000000000001,62.084999999999994,40.54
2026-02-01 04:35:00,M04,35.09,24.06,13.98,54.46,144.92
2026-02-01 04:40:00,M04,41.99,7.49,13.67,54.53,106.63
2026-02-01 04:45:00,M02,35.97,22.42,18.26,59.28,146.75
2026-02-01 04:50:00,M01,30.61,18.56,14.11,57.4,61.61
2026-02-01 04:55:00,M01,33.63,25.84,15.6,54.01,100.93
2026-02-01 05:00:00,M01,39.545,22.3,17.09,57.31,40.58
2026-02-01 05:05:00,M01,45.46,18.44,15.68,63.77,82.69
2026-02-01 05:10:00,M01,31.75,23.26,12.26,62.92,120.38
2026-02-01 05:15:00,M03,39.445,26.02,14.98,59.73,146.79
2026-02-01 05:20:00,M02,35.84,21.96,14.57,60.15,22.17
2026-02-01 05:25:00,M02,29.45,19.58,15.43,65.2,148.78
2026-02-01 05:30:00,M02,37.72,13.36,13.22,61.63,141.93
2026-02-01 05:35:00,M03,44.51,11.62,12.79,60.24,75.95
2026-02-01 05:40:00,M02,36.35,23.94,14.6,52.29,25.76
2026-02-01 05:45:00,M02,39.23,23.63,19.57,66.26,99.56
2026-02-01 05:50:00,M02,28.79,22.2,16.3,60.39,62.74
2026-02-01 05:55:00,M03,40.79,15.36,14.92,60.095,63.06
2026-02-01 06:00:00,M04,37.04,11.41,12.21,47.55,86.98
2026-02-01 06:05:00,M01,37.96,19.31,19.87,59.535,90.19
2026-02-01 06:10:00,M03,38.144999999999996,23.09,12.1,59.95,90.04
2026-02-01 06:15:00,M01,38.156666666666666,18.32,12.84,56.15,55.53
2026-02-01 06:20:00,M04,33.66,17.54,16.67,59.04,145.85
2026-02-01 06:25:00,M01,38.35333333333333,16.88,20.42,65.48,43.1
2026-02-01 06:30:00,M03,35.5,24.99,17.56,59.12,110.36
2026-02-01 06:35:00,M04,43.57,16.91,13.84,58.65,134.57
2026-02-01 06:40:00,M01,38.55,23.0,13.52,54.24,51.07
2026-02-01 06:45:00,M03,27.87,21.53,15.56,58.2,30.87
2026-02-01 06:50:00,M02,32.62,20.64,13.44,54.45,21.47
2026-02-01 06:55:00,M01,43.94,21.92,14.67,71.91,125.89
2026-02-01 07:00:00,M03,34.26,18.07,19.43,61.15,102.36
2026-02-01 07:05:00,M03,30.45,21.96,11.38,58.54,101.92
2026-02-01 07:10:00,M02,44.75,19.56,15.33,52.79,58.41
2026-02-01 07:15:00,M04,39.675,20.06,15.2,61.83,121.7
2026-02-01 07:20:00,M02,22.76,12.65,22.48,60.01,101.33
2026-02-01 07:25:00,M02,26.5,10.9,19.0,50.92,25.87
2026-02-01 07:30:00,M02,31.08,14.02,19.46,63.68,149.3
2026-02-01 07:35:00,M04,35.78,25.0,16.34,60.65,55.73
2026-02-01 07:40:00,M04,29.01,24.34,16.28,56.48,116.79
2026-02-01 07:45:00,M03,27.82,17.78,13.12,43.54,126.99
2026-02-01 07:50:00,M02,25.34,18.49,18.61,61.64,593.8885908087076
2026-02-01 07:55:00,M03,29.0,20.12,15.3,55.62,73.86
2026-02-01 08:00:00,M02,29.1,20.97,13.47,61.68,109.46
2026-02-01 08:05:00,M02,32.86,23.45,20.5,61.72,593.8885908087076
2026-02-01 08:10:00,M04,31.865000000000002,15.63,10.4,52.68,21.37
2026-02-01 08:15:00,M04,34.72,21.55,12.51,51.31,41.85
2026-02-01 08:20:00,M01,29.47,19.15,12.92,67.35,116.85
2026-02-01 08:25:00,M03,34.13,12.34,19.63,41.0,113.62
2026-02-01 08:30:00,M01,39.48,21.009999999999998,12.719999999999999,59.55,32.76
2026-02-01 08:35:00,M04,27.66,13.75,10.72,61.81,65.86
2026-02-01 08:40:00,M02,35.19,21.19,15.8,68.92,29.02
2026-02-01 08:45:00,M03,36.29,21.63,12.82,62.26,125.88
2026-02-01 08:50:00,M03,36.41,15.26,17.66,61.52,130.02
2026-02-01 08:55:00,M03,36.53,20.4,7.89,47.41,94.61
2026-02-01 09:00:00,M01,35.43,22.87,12.52,49.42,25.25
2026-02-01 09:05:00,M03,20.18,21.02,13.73,55.62,140.91
2026-02-01 09:10:00,M03,48.49,21.64,16.16,62.36,118.3
2026-02-01 09:15:00,M04,29.1,15.74,17.3,54.77,121.72999999999999
2026-02-01 09:20:00,M02,39.69,21.49,13.68,62.11,125.16
2026-02-01 09:25:00,M04,37.54,9.75,15.98,56.87,106.12
2026-02-01 09:30:00,M04,42.34,22.5,17.616666666666667,59.54,101.95
2026-02-01 09:35:00,M01,32.57,24.73,17.66,64.99,37.03
2026-02-01 09:40:00,M02,37.03,20.08,19.13,64.74,124.99
2026-02-01 09:45:00,M01,29.76,24.81,15.75,70.79,136.18
2026-02-01 09:50:00,M02,36.64,18.15,12.9,66.2,60.13
2026-02-01 09:55:00,M02,39.86,18.83,17.92,71.23,72.435
2026-02-01 10:00:00,M02,42.21,18.68,16.235,50.45,84.74
2026-02-01 10:05:00,M02,35.42,22.34,14.55,48.72,102.7
2026-02-01 10:10:00,M02,46.59,11.93,10.17,52.63,131.04
2026-02-01 10:15:00,M02,31.14,17.15,20.48,60.97,62.82
2026-02-01 10:20:00,M01,28.28,12.9,15.07,56.16,35.2
2026-02-01 10:25:00,M04,36.51,18.03,19.253333333333334,72.39,50.79
2026-02-01 10:30:00,M01,23.53,21.85,15.83,65.62,76.21
2026-02-01 10:35:00,M01,45.43,13.95,16.59,64.67,21.22
2026-02-01 10:40:00,M02,37.14,18.78,16.825,68.68,131.24
2026-02-01 10:45:00,M02,33.03,17.02,13.17,48.58,139.78
2026-02-01 10:50:00,M03,39.83,21.04,12.83,69.03,141.37
2026-02-01 10:55:00,M01,40.54,21.02,20.41,56.99,42.09
2026-02-01 11:00:00,M01,47.25,18.69,9.4,70.09,76.445
2026-02-01 11:05:00,M01,38.75,16.08,17.73,60.46,110.8
2026-02-01 11:10:00,M01,38.9,13.29,15.18,56.24,128.34
2026-02-01 11:15:00,M01,35.18,20.92,14.015,62.16,71.28
2026-02-01 11:20:00,M02,28.45,11.28,14.47,56.31,55.22
2026-02-01 11:25:00,M01,37.83,20.425,12.85,53.52,32.34
2026-02-01 11:30:00,M01,39.42,19.93,10.68,67.59,30.41
2026-02-01 11:35:00,M02,35.0,25.75,15.5,61.56,69.99666666666667
2026-02-01 11:40:00,M04,30.924999999999997,24.45,20.89,61.06,109.58333333333333
2026-02-01 11:45:00,M01,39.605000000000004,21.925,20.4,65.88,149.17
2026-02-01 11:50:00,M03,26.15,20.44,14.54,58.96,142.67
2026-02-01 11:55:00,M01,39.79,23.92,13.63,82.09,111.14
2026-02-01 12:00:00,M04,25.34,17.23,14.93,65.78,113.33
2026-02-01 12:05:00,M03,28.03,17.54,14.59,66.69,145.98
2026-02-01 12:10:00,M04,31.12,28.36,16.11,62.504999999999995,137.29500000000002
2026-02-01 12:15:00,M02,33.45,23.765,14.42,62.8,128.61
2026-02-01 12:20:00,M03,34.63,20.36,10.56,47.5,130.47
2026-02-01 12:25:00,M01,28.32,24.46,17.67,54.73,63.21
2026-02-01 12:30:00,M01,31.15,20.58,17.54,52.82,72.89
2026-02-01 12:35:00,M04,37.83,20.4,15.69,59.23,88.245
2026-02-01 12:40:00,M03,38.17,23.85,14.92,55.33,103.6
2026-02-01 12:45:00,M02,41.19,21.78,13.35,52.77,96.01
2026-02-01 12:50:00,M04,38.03,26.55,17.19,52.82,42.46
2026-02-01 12:55:00,M01,32.18,19.56,18.26,58.61,66.6
2026-02-01 13:00:00,M02,39.285,26.48,8.85,48.47,135.55
2026-02-01 13:05:00,M02,37.38,22.24,15.76,73.67,136.695
2026-02-01 13:10:00,M01,38.77,19.93,16.32,75.08,137.84
2026-02-01 13:15:00,M01,38.040000000000006,20.29,17.86,55.9,27.42
2026-02-01 13:20:00,M04,35.49,11.02,12.82,60.45,38.19
2026-02-01 13:25:00,M04,36.37,18.66,12.95,62.66,126.42
2026-02-01 13:30:00,M01,37.31,17.25,8.31,73.22,120.15
2026-02-01 13:35:00,M03,39.66,21.43,16.78,61.47,86.21
2026-02-01 13:40:00,M03,41.15,21.21,13.08,63.89,118.79
2026-02-01 13:45:00,M02,39.26,25.19,10.19,70.16,99.89
2026-02-01 13:50:00,M03,38.81,20.18,18.2,72.39,78.41
2026-02-01 13:55:00,M02,40.65,23.69,15.89,64.99,143.52
2026-02-01 14:00:00,M03,35.32,25.15,16.17,62.71,136.99
2026-02-01 14:05:00,M03,33.18,21.33,9.05,47.33,135.87
2026-02-01 14:10:00,M01,39.92,18.91,8.2,65.59,39.81
2026-02-01 14:15:00,M04,26.83,18.015,15.33,58.53,71.21
2026-02-01 14:20:00,M04,29.99,17.37,15.9,65.46,85.97
2026-02-01 14:25:00,M04,36.63,19.75,15.14,60.35,78.69
2026-02-01 14:30:00,M01,42.53,20.98,17.22,51.9,47.25
2026-02-01 14:35:00,M03,36.83,22.09,14.22,58.17,77.71
2026-02-01 14:40:00,M01,41.8,27.78,12.64,61.51,109.76
2026-02-01 14:45:00,M02,39.72,16.78,11.64,59.82,49.71
2026-02-01 14:50:00,M02,38.68,15.61,17.56,62.56,39.25
2026-02-01 14:55:00,M04,40.11,22.13,16.6,46.42,149.01
2026-02-01 15:00:00,M01,41.07,22.19,14.98,55.65,69.48
2026-02-01 15:05:00,M02,37.64,12.03,19.14,72.49,88.47
2026-02-01 15:10:00,M04,27.35,19.73,12.76,61.31,62.22
2026-02-01 15:15:00,M04,38.86,24.04,16.98,72.66,140.51
2026-02-01 15:20:00,M04,29.52,22.68,15.9,49.16,76.67
2026-02-01 15:25:00,M02,33.67,14.65,18.49,47.43,126.14
2026-02-01 15:30:00,M03,41.47,24.04,18.98,46.17,125.57
2026-02-01 15:35:00,M03,35.03,15.28,21.240000000000002,70.6,26.74
2026-02-01 15:40:00,M04,39.86,15.9,15.9,57.91,38.72
2026-02-01 15:45:00,M04,27.39,25.3,13.72,50.83,21.37
2026-02-01 15:50:00,M02,36.62,17.27,16.07,66.6,127.79
2026-02-01 15:55:00,M01,29.96,17.26,15.14,50.29,94.97
2026-02-01 16:00:00,M02,26.69,19.89,13.65,66.19,96.67
2026-02-01 16:05:00,M01,38.76,20.86,16.08,72.09,45.77
2026-02-01 16:10:00,M04,35.82,20.03,15.61,69.48,48.84
2026-02-01 16:15:00,M03,34.605000000000004,19.64,23.5,56.25,146.5
2026-02-01 16:20:00,M03,34.18,17.475,16.38,64.87,44.92
2026-02-01 16:25:00,M02,30.75,27.35,13.54,60.89,95.17
2026-02-01 16:30:00,M01,35.55,21.04,11.14,55.07,40.6
2026-02-01 16:35:00,M04,25.87,26.77,14.85,61.51,70.12
2026-02-01 16:40:00,M01,34.76,20.31,13.13,53.34,82.63
2026-02-01 16:45:00,M01,18.26,18.21,14.6,67.05,100.27
2026-02-01 16:50:00,M03,31.89,15.31,19.02,57.12,27.64
2026-02-01 16:55:00,M04,40.54,24.84,17.76,73.37,60.37
2026-02-01 17:00:00,M03,44.4,19.23,14.95,68.01,140.41
2026-02-01 17:05:00,M04,39.65,13.41,12.67,62.86,114.89
2026-02-01 17:10:00,M03,50.23,21.07,17.12,55.75,354.3892954043538
2026-02-01 17:15:00,M04,38.25,19.44,17.22,72.84,593.8885908087076
2026-02-01 17:20:00,M03,21.07,20.33,18.48,55.75,322.3642954043538
2026-02-01 17:25:00,M01,32.73,28.48,14.59,65.57,50.84
2026-02-01 17:30:00,M01,37.8,22.36,10.53,59.34,27.72
2026-02-01 17:35:00,M03,38.82,19.17,20.51,57.27,64.35
2026-02-01 17:40:00,M03,31.72,15.34,14.81,57.11,593.8885908087076
2026-02-01 17:45:00,M02,26.13,18.8,22.36,59.6,82.99
2026-02-01 17:50:00,M03,33.135,18.08,11.3,59.04,77.32
2026-02-01 17:55:00,M04,28.43,17.17,13.7,65.87,71.25
2026-02-01 18:00:00,M01,35.97,12.47,14.97,48.76,43.11
2026-02-01 18:05:00,M02,34.61,23.44,17.77,59.02,58.39
2026-02-01 18:10:00,M04,40.06,21.125,16.18,68.63,20.79
2026-02-01 18:15:00,M01,32.26,17.11,6.63,59.52,46.85
2026-02-01 18:20:00,M01,30.24,13.48,15.75,58.485,144.35
2026-02-01 18:25:00,M02,45.46,22.21,16.25,63.11,92.69
2026-02-01 18:30:00,M01,36.43,20.58,21.98,57.45,72.56
2026-02-01 18:35:00,M01,27.66,20.09,14.26,56.52,52.27
2026-02-01 18:40:00,M01,32.19,23.51,19.08,44.97,70.65
2026-02-01 18:45:00,M01,25.6,21.81,18.74,58.56,24.27
2026-02-01 18:50:00,M02,41.730000000000004,13.46,14.73,59.67,113.45
2026-02-01 18:55:00,M02,38.0,21.97,16.39,55.72,72.515
2026-02-01 19:00:00,M01,28.95,19.4,10.86,64.84,31.58
2026-02-01 19:05:00,M02,40.06,19.35,10.45,58.26,149.26
2026-02-01 19:10:00,M03,34.55,16.75,17.1,64.45,71.45
2026-02-01 19:15:00,M01,27.32,19.19,17.33,64.65,129.67
2026-02-01 19:20:00,M04,34.25,25.08,15.7,60.0,96.93
2026-02-01 19:25:00,M01,26.76,26.62,16.695,67.0,65.88
2026-02-01 19:30:00,M04,33.03,22.66,19.43,56.16,38.24
2026-02-01 19:35:00,M01,42.64,22.96,16.06,56.96,71.55
2026-02-01 19:40:00,M01,36.29,23.49,16.74,56.54,145.1
2026-02-01 19:45:00,M03,25.53,20.76,15.22,51.18,92.38
2026-02-01 19:50:00,M03,37.68,21.2,9.67,53.52,61.8
2026-02-01 19:55:00,M01,35.76,27.6,17.42,48.74,21.16
2026-02-01 20:00:00,M01,34.0,21.09,18.1,72.08,59.28
2026-02-01 20:05:00,M04,31.17,22.07,15.72,66.21,78.48
2026-02-01 20:10:00,M04,35.28,17.21,18.15,47.58,138.5
2026-02-01 20:15:00,M01,48.73,21.34,13.85,53.76,25.41
2026-02-01 20:20:00,M02,17.4,17.23,13.75,60.8,140.43
2026-02-01 20:25:00,M02,23.729999999999997,21.45,15.77,65.24,593.8885908087076
2026-02-01 20:30:00,M01,45.265,17.19,15.49,61.58,74.5
2026-02-01 20:35:00,M03,43.95,21.54,14.82,59.67,48.39
2026-02-01 20:40:00,M01,41.8,18.45,17.13,65.24,55.51
2026-02-01 20:45:00,M03,37.08,21.88,16.4,65.27,145.65
2026-02-01 20:50:00,M04,35.965,25.32,16.48,69.92,106.76
2026-02-01 20:55:00,M04,36.65,18.01,13.59,58.22,20.51
2026-02-01 21:00:00,M03,42.02,12.68,8.76,62.4,60.09
2026-02-01 21:05:00,M03,30.21,15.665,12.79,56.76,90.26
2026-02-01 21:10:00,M03,38.37,18.65,14.42,56.39,593.8885908087076
2026-02-01 21:15:00,M01,38.99,29.92,18.77,60.35,148.56
2026-02-01 21:20:00,M01,33.8,16.97,13.68,53.5,95.34
2026-02-01 21:25:00,M02,30.06,24.12,16.41,49.86,86.32
2026-02-01 21:30:00,M01,45.23,20.265,15.19,62.8,83.66
2026-02-01 21:35:00,M02,39.49,14.43,17.09,61.9,110.95
2026-02-01 21:40:00,M02,37.12,18.994999999999997,11.79,48.19,32.09
2026-02-01 21:45:00,M02,30.26,23.56,14.27,55.48,115.56
2026-02-01 21:50:00,M02,36.98,29.04,11.98,63.73,88.22
2026-02-01 21:55:00,M01,33.24,23.56,17.54,58.06,87.91
2026-02-01 22:00:00,M01,33.07,18.76,17.58,62.195,81.21
2026-02-01 22:05:00,M02,30.91,14.71,9.16,65.58,111.81
2026-02-01 22:10:00,M03,33.06,24.43,13.11,66.23,76.17
2026-02-01 22:15:00,M04,31.86,20.26,11.53,61.19,102.43
2026-02-01 22:20:00,M02,40.17,16.58,16.44,50.02,78.74
2026-02-01 22:25:00,M02,34.46,18.51,16.86,58.5,140.09
2026-02-01 22:30:00,M04,36.81,23.01,15.22,36.3,95.52
2026-02-01 22:35:00,M02,41.54,22.46,17.35,56.6,35.49
2026-02-01 22:40:00,M02,23.11,20.4,14.6,63.14,50.31
2026-02-01 22:45:00,M03,30.58,30.21,11.8,69.04,48.43
2026-02-01 22:50:00,M02,39.61,20.6,14.295,68.76,82.87
2026-02-01 22:55:00,M02,40.0,20.11,13.99,60.0,26.66
2026-02-01 23:00:00,M04,44.8,24.2,11.82,61.75,117.75
2026-02-01 23:05:00,M04,39.17,22.23,16.47,63.58,103.11
2026-02-01 23:10:00,M02,39.07,27.3,14.93,69.05,122.35
2026-02-01 23:15:00,M02,36.65,10.28,14.469999999999999,52.01,30.09
2026-02-01 23:20:00,M02,31.74,18.0,14.01,50.265,39.955
2026-02-01 23:25:00,M02,30.23,26.17,8.59,48.52,49.82
2026-02-01 23:30:00,M03,37.23,16.04,15.94,63.17,53.7
2026-02-01 23:35:00,M01,31.16,20.49,12.71,66.33,104.72
2026-02-01 23:40:00,M02,33.64,17.71,7.95,60.16,50.79
2026-02-01 23:45:00,M02,39.98,23.63,16.08,71.8,28.24
2026-02-01 23:50:00,M04,38.29,21.42,13.06,46.98,123.48
2026-02-01 23:55:00,M02,26.93,12.2,15.8,70.43,59.81
2026-02-02 00:00:00,M03,37.32,26.11,16.06,68.93,54.64
2026-02-02 00:05:00,M04,34.14,20.61,16.36,70.91,58.87
2026-02-02 00:10:00,M03,46.09,26.09,14.14,52.73,49.95
2026-02-02 00:15:00,M01,22.27,21.84,13.69,52.71,129.8
2026-02-02 00:20:00,M02,39.62,28.18,16.64,64.33,101.92500000000001
2026-02-02 00:25:00,M01,27.096666666666668,16.21,12.57,45.01,74.05
2026-02-02 00:30:00,M04,38.57,20.244999999999997,15.48,56.03,58.97
2026-02-02 00:35:00,M01,31.923333333333332,17.87,15.45,77.83,147.09
2026-02-02 00:40:00,M02,31.03,22.4,13.33,69.67,23.66
2026-02-02 00:45:00,M01,36.75,18.92,11.77,65.77,76.15
2026-02-02 00:50:00,M04,23.31,19.88,14.35,49.59,139.57
2026-02-02 00:55:00,M02,36.47,20.6,16.49,58.82,81.53
2026-02-02 01:00:00,M03,23.33,18.7,14.26,55.79,23.49
2026-02-02 01:05:00,M01,27.04,16.38,15.44,67.21,91.25
2026-02-02 01:10:00,M01,39.15,18.19,18.34,72.535,102.13
2026-02-02 01:15:00,M02,44.79,12.84,14.87,47.97,82.08
2026-02-02 01:20:00,M04,22.095,24.48,19.29,52.97,148.45
2026-02-02 01:25:00,M03,39.72,14.81,17.52,68.03,31.11
2026-02-02 01:30:00,M04,20.88,15.07,11.07,53.45,112.96
2026-02-02 01:35:00,M01,35.55,22.58,15.57,77.86,90.59
2026-02-02 01:40:00,M02,29.91,24.42,12.29,57.65,593.8885908087076
2026-02-02 01:45:00,M03,37.32,20.46,15.86,60.6,136.82
2026-02-02 01:50:00,M01,37.49,21.18,19.23,71.68,20.95
2026-02-02 01:55:00,M03,42.84,15.57,13.16,58.225,36.39
2026-02-02 02:00:00,M01,29.07,23.22,12.58,57.61,116.07
2026-02-02 02:05:00,M01,45.62,23.775,19.06,54.57,39.8
2026-02-02 02:10:00,M04,37.18,20.85,19.16,53.93,31.82
2026-02-02 02:15:00,M02,39.57,20.13,16.81,55.349999999999994,148.34
2026-02-02 02:20:00,M01,39.53,24.33,14.19,65.07,107.9
2026-02-02 02:25:00,M03,40.32,19.19,10.46,55.85,108.25
2026-02-02 02:30:00,M03,37.55,20.66,13.83,74.67,68.54
2026-02-02 02:35:00,M04,38.09,26.97,17.39,50.095,29.44
2026-02-02 02:40:00,M04,37.02,14.31,14.41,46.26,52.29
2026-02-02 02:45:00,M01,37.71,19.87,18.42,70.92,90.88
2026-02-02 02:50:00,M04,35.95,18.76,16.93,63.22,102.38
2026-02-02 02:55:00,M02,37.33,13.68,11.5,53.05,87.56
2026-02-02 03:00:00,M03,43.82,19.6,16.67,56.18,103.6
2026-02-02 03:05:00,M02,31.26,10.42,10.52,61.82,148.55
2026-02-02 03:10:00,M01,42.59,21.48,15.55,48.48,96.24
2026-02-02 03:15:00,M03,29.69,21.89,13.91,69.57,26.66
2026-02-02 03:20:00,M02,33.67,19.1,18.05,53.05,115.76
2026-02-02 03:25:00,M02,36.08,27.56,13.75,75.15,117.68
2026-02-02 03:30:00,M02,39.25,14.29,14.43,56.4,55.8
2026-02-02 03:35:00,M01,42.370000000000005,16.27,16.87,58.375,25.07
2026-02-02 03:40:00,M04,37.785,23.21,15.91,47.94,22.49
2026-02-02 03:45:00,M04,39.62,12.0,10.76,70.46,30.51
2026-02-02 03:50:00,M02,37.96,17.16,20.27,57.56,79.61
2026-02-02 03:55:00,M03,32.53,24.245,21.99,44.24,119.31
2026-02-02 04:00:00,M02,34.68,17.71,13.9,65.07,143.95
2026-02-02 04:05:00,M03,43.21,26.6,9.24,69.81,593.8885908087076
2026-02-02 04:10:00,M02,42.28,18.16,14.66,59.985,68.76
2026-02-02 04:15:00,M03,34.49,19.05,14.56,66.93,136.27
2026-02-02 04:20:00,M02,33.02,22.07,15.42,54.9,76.54
2026-02-02 04:25:00,M02,44.84,17.91,12.43,56.19,126.9
2026-02-02 04:30:00,M03,31.61,27.59,18.5,47.2,127.02000000000001
2026-02-02 04:35:00,M04,30.615,21.92,18.4,62.95,127.14
2026-02-02 04:40:00,M01,42.15,16.27,12.01,68.27,130.5
2026-02-02 04:45:00,M03,48.74,20.08,14.67,61.07,96.83
2026-02-02 04:50:00,M01,29.44,19.69,15.94,49.92,34.25
2026-02-02 04:55:00,M01,14.12,19.85,12.3,54.76,99.34
2026-02-02 05:00:00,M02,39.27,9.54,15.41,53.49,136.81
2026-02-02 05:05:00,M01,40.37,18.41,13.71,66.78,86.26
2026-02-02 05:10:00,M04,21.61,21.54,18.74,71.06,84.32
2026-02-02 05:15:00,M04,41.14,24.68,11.9,61.48,80.93
2026-02-02 05:20:00,M04,33.72,27.32,12.18,73.42,140.95
2026-02-02 05:25:00,M01,31.18,16.98,15.43,57.74,45.04
2026-02-02 05:30:00,M02,29.61,26.47,12.7,41.06,134.39
2026-02-02 05:35:00,M04,29.0,17.1,17.24,63.67,98.77
2026-02-02 05:40:00,M03,23.21,19.62,7.14,58.81,52.27
2026-02-02 05:45:00,M01,38.35,14.81,15.27,60.16,54.04
2026-02-02 05:50:00,M03,43.93,19.65,10.39,52.8,28.07
2026-02-02 05:55:00,M01,33.88,19.71,12.54,62.58,51.16
2026-02-02 06:00:00,M02,32.62,26.06,11.76,47.29,68.18
2026-02-02 06:05:00,M03,39.87,24.41,16.57,48.28,39.12
2026-02-02 06:10:00,M03,34.33,19.36,12.23,78.41,127.7
2026-02-02 06:15:00,M01,32.14,11.45,10.01,63.86,138.96
2026-02-02 06:20:00,M03,47.96,13.95,12.97,61.73,38.98
2026-02-02 06:25:00,M03,36.55,24.65,13.71,59.8,127.56
2026-02-02 06:30:00,M03,38.96,15.22,7.99,65.62,26.49
2026-02-02 06:35:00,M02,31.63,20.82,19.18,75.04,132.28
2026-02-02 06:40:00,M04,20.98,19.095,14.9,46.07,49.19
2026-02-02 06:45:00,M01,34.71,9.14,17.12,51.57,58.574999999999996
2026-02-02 06:50:00,M01,41.64,25.7,19.04,62.98,67.96
