timestamp,plant_id,old_production_line_id,product_id,batch_id,work_order_id,actual_production_qty,good_qty,scrap_qty,production_speed,machine_status,downtime_minutes,setup_time_minutes,operator_id,inspection_id,dimension_measurement,tolerance_min,tolerance_max,defect_type,defect_category,defect_severity,is_conforming,scrap_flag,rework_required,quality_score,vision_defect_detected,operator_validation,old_plant_id,old_product_id,old_machine_id,machine_id,machine_name,machine_type,factory_id,factory_name,country,production_line_id,production_line_name,product_family,manufacturer,criticality_level,machine_generation,site_maturity_level,equipment_level,sensor_reliability,data_quality_level,maintenance_strategy,machine_availability_profile,oee_profile,unplanned_downtime_profile,quality_drift_profile,energy_efficiency_profile,systems_maturity,part_name
2026-01-04 00:25:00,FR01,L03,P003,BATCH003,WO1001,1142.0,1112.0,30.0,26.99,stopped,33.0,32.0,OP01,INS0797,9.67,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR02,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 00:30:00,FR01,L03,P002,BATCH001,WO1002,880.0,875.0,5.0,16.63,stopped,52.0,42.0,OP01,INS0798,9.9275,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True,FR01,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 00:35:00,FR01,L03,P002,BATCH001,WO1002,995.0,947.0,48.0,22.14,running,45.0,24.0,OP01,INS0799,10.185,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True,FR01,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 00:40:00,FR01,L02,P004,BATCH003,WO1001,956.0,952.0,4.0,21.0,running,38.0,22.0,OP01,INS0800,9.928,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,False,FR01,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 00:45:00,FR01,L01,P003,BATCH003,WO1003,959.0,929.0,30.0,23.63,running,8.0,29.5,OP01,INS0801,10.016,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR02,P003,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 00:50:00,FR01,L03,P004,BATCH002,WO1001,1125.0,987.0,36.0,25.05,running,39.0,37.0,OP02,INS0802,10.05,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,False,FR01,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 00:55:00,FR01,L03,P004,BATCH001,WO1002,1059.0,1045.0,14.0,19.86,running,22.5,30.0,OP01,INS0803,10.115,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,False,FR02,P003,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 01:00:00,FR01,L03,P001,BATCH001,WO1002,988.0,969.0,14.0,24.47,stopped,6.0,23.0,OP01,INS0804,10.088,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True,FR01,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 01:05:00,FR01,L02,P002,BATCH003,WO1002,935.0,893.0,42.0,20.28,running,50.0,17.0,OP03,INS0804,9.666,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True,FR01,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 01:10:00,FR01,L02,P004,BATCH003,WO1002,893.0,889.0,4.0,22.07,running,16.0,14.0,OP02,INS0806,9.389,9.5,10.5,deformation,fonctionnel,critical,False,True,True,66.0,True,True,FR02,P002,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 01:15:00,FR01,L01,P001,BATCH001,WO1003,931.0,904.0,27.0,169.93315296566078,running,57.0,18.0,OP01,INS0807,9.746,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,False,FR01,P002,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 01:20:00,FR01,L01,P001,BATCH001,WO1003,913.0,881.0,32.0,21.44,running,22.0,13.0,OP02,INS0808,9.961,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 01:25:00,FR01,L02,P003,BATCH001,WO1003,904.0,894.0,10.0,20.65,stopped,44.0,15.0,OP02,INS0809,10.24,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,False,FR02,P003,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 01:30:00,FR01,L03,P002,BATCH002,WO1003,941.0,881.0,42.0,17.36,running,10.0,7.0,OP03,INS0810,10.059,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True,FR01,P002,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 01:35:00,FR01,L03,P003,BATCH003,WO1001,978.0,973.0,5.0,21.01,running,21.0,44.0,OP03,INS0811,10.134,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,False,FR01,P003,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 01:40:00,FR01,L01,P003,BATCH002,WO1003,1029.0,1007.0,22.0,25.05,stopped,17.0,16.0,OP03,INS0812,9.776,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True,FR02,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 01:45:00,FR01,L03,P004,BATCH001,WO1001,1080.0,1041.0,39.0,22.11,stopped,48.0,39.0,OP03,INS0813,9.982,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,False,FR02,P003,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 01:50:00,FR01,L02,P003,BATCH002,WO1002,986.0,985.0,1.0,23.4,running,27.0,43.0,OP03,INS0814,10.016,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR02,P002,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 01:55:00,FR01,L01,P004,BATCH002,WO1001,961.0,947.0,14.0,21.9,running,15.0,43.0,OP02,INS0815,9.811,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True,FR01,P003,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 02:00:00,FR01,L02,P003,BATCH002,WO1001,995.0,973.0,22.0,20.65,running,204.10294117647055,36.0,OP01,INS0815,9.733,9.5,10.5,no_defect,none,minor,True,False,False,91.0,False,True,FR01,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 02:05:00,FR01,L02,P001,BATCH003,WO1003,882.0,861.0,21.0,20.25,running,3.0,43.0,OP03,INS0817,9.943,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 02:10:00,FR01,L03,P002,BATCH003,WO1003,1109.0,1101.0,8.0,22.1,running,35.0,18.0,OP01,INS0818,10.165,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR01,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 02:15:00,FR01,L02,P002,BATCH003,WO1002,936.0,890.0,46.0,19.76,running,21.0,5.0,OP02,INS0819,9.774,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR01,P002,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 02:20:00,FR01,L02,P002,BATCH002,WO1003,1114.0,1075.0,39.0,21.6,running,10.0,31.0,OP01,INS0820,9.948,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,False,FR01,P002,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 02:25:00,FR01,L03,P001,BATCH003,WO1001,879.0,850.0,29.0,16.21,running,20.0,41.0,OP01,INS0821,10.339,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 02:30:00,FR01,L02,P001,BATCH003,WO1003,1081.0,1066.0,15.0,25.9,running,56.0,5.0,OP03,INS0822,9.87,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 02:35:00,FR01,L03,P003,BATCH002,WO1001,925.0,880.0,45.0,20.55,stopped,39.0,33.0,OP03,INS0823,10.002,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True,FR01,P003,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 02:40:00,FR01,L02,P003,BATCH002,WO1003,978.0,932.0,46.0,21.83,stopped,40.0,28.0,OP03,INS0824,9.974,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,True,FR01,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 02:45:00,FR01,L03,P003,BATCH002,WO1003,1120.0,1091.0,29.0,26.5,running,15.0,21.0,OP02,INS0825,9.953,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR02,P003,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 02:50:00,FR01,L03,P003,BATCH003,WO1002,938.0,894.0,44.0,17.99,stopped,41.0,39.0,OP02,INS0826,10.417,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True,FR01,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 02:55:00,FR01,L01,P002,BATCH001,WO1002,1019.0,1011.0,8.0,19.83,running,54.0,35.0,OP02,INS0827,10.076,9.5,10.5,no_defect,none,minor,True,False,False,98.0,False,True,FR02,P002,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 03:00:00,FR01,L02,P003,BATCH001,WO1002,977.0,977.0,0.0,20.555,running,8.0,36.0,OP02,INS0827,9.607,9.5,10.5,no_defect,none,minor,True,False,False,95.0,False,False,FR02,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 03:05:00,FR01,L02,P001,BATCH003,WO1003,1023.0,986.0,37.0,21.28,running,34.0,23.0,OP02,INS0829,10.382,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 03:10:00,FR01,L01,P001,BATCH001,WO1002,875.0,868.0,7.0,21.4,running,56.0,35.0,OP02,INS0830,10.069,9.5,10.5,no_defect,none,minor,True,False,False,655.4693446088795,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 03:15:00,FR01,L03,P001,BATCH002,WO1002,910.0,893.0,17.0,18.83,running,33.0,43.0,OP03,INS0831,9.907,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 03:20:00,FR01,L03,P004,BATCH002,WO1003,916.0,890.0,26.0,17.66,running,8.0,24.0,OP01,INS0831,10.337,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR02,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 03:25:00,FR01,L03,P004,BATCH003,WO1002,875.0,858.0,17.0,18.0,running,12.0,32.0,OP03,INS0833,10.383,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True,FR02,P003,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 03:30:00,FR01,L01,P004,BATCH003,WO1001,932.0,901.0,31.0,21.19,running,5.0,7.0,OP03,INS0834,10.429,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True,FR01,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 03:35:00,FR01,L03,P003,BATCH003,WO1002,909.0,861.0,48.0,18.18,running,3.0,36.0,OP02,INS0835,10.023,9.5,10.5,no_defect,none,minor,True,False,False,94.0,False,True,FR02,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 03:40:00,FR01,L03,P002,BATCH002,WO1001,888.0,857.0,31.0,19.55,stopped,59.0,27.5,OP03,INS0836,10.395,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True,FR01,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 03:45:00,FR01,L01,P002,BATCH003,WO1002,972.0,925.0,47.0,20.18,running,45.0,19.0,OP01,INS0837,10.767,9.5,10.5,fissure,esthetique,critical,False,True,True,69.0,True,False,FR01,P001,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 03:50:00,FR01,L02,P003,BATCH001,WO1003,1141.0,1097.0,44.0,24.12,running,27.0,42.0,OP02,INS0837,10.045,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,False,FR01,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 03:55:00,FR01,L03,P003,BATCH003,WO1003,1126.0,1091.0,35.0,24.63,running,10.0,23.0,OP03,INS0839,9.976,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR02,P001,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 04:00:00,FR01,L01,P004,BATCH001,WO1002,1131.0,1096.0,35.0,22.27,running,33.0,35.0,OP02,INS0840,9.733,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,False,FR01,P002,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 04:05:00,FR01,L02,P001,BATCH002,WO1001,1040.0,1020.0,20.0,19.53,running,33.5,30.0,OP01,INS0841,9.97,9.5,10.5,no_defect,none,minor,True,False,False,93.0,False,True,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 04:10:00,FR01,L02,P001,BATCH001,WO1002,1141.0,1096.0,45.0,28.47,running,34.0,9.0,OP02,INS0842,9.741,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 04:15:00,FR01,L02,P004,BATCH002,WO1003,1111.5,970.0,31.0,18.54,running,4.0,24.0,OP03,INS0842,9.953,9.5,10.5,no_defect,none,minor,True,False,False,99.0,False,True,FR01,P001,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 04:20:00,FR01,L02,P004,BATCH001,WO1002,1082.0,1052.0,30.0,22.7,maintenance,56.0,6.0,OP03,INS0844,10.724,9.5,10.5,rayure,dimensionnel,major,False,True,True,66.0,True,True,FR01,P002,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 04:25:00,FR01,L01,P002,BATCH001,WO1002,995.0,959.0,36.0,19.7,running,38.0,25.0,OP01,INS0845,10.03,9.5,10.5,no_defect,none,major,True,False,False,93.0,False,True,FR01,P003,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
2026-01-04 04:30:00,FR01,L03,P004,BATCH001,WO1002,1120.0,1105.0,15.0,21.2,running,204.10294117647055,40.0,OP01,INS0846,9.862,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True,FR01,P002,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Aube de turbine
2026-01-04 04:35:00,FR01,L02,P001,BATCH001,WO1001,983.0,938.0,45.0,20.91,running,11.0,32.0,OP02,INS0847,9.8795,9.5,10.5,no_defect,none,minor,True,False,False,97.0,False,True,FR02,P003,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 04:40:00,FR01,L02,P001,BATCH003,WO1003,1020.0,975.0,45.0,19.42,running,42.0,24.0,OP03,INS0848,9.897,9.5,10.5,no_defect,none,minor,True,False,False,90.0,False,True,FR02,P001,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Disque de frein
2026-01-04 04:45:00,FR01,L01,P003,BATCH003,WO1001,877.0,864.0,13.0,20.56,running,18.0,41.0,OP01,INS0849,9.937,9.5,10.5,no_defect,none,minor,True,False,False,92.0,False,True,FR01,P002,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Arbre de transmission
2026-01-04 04:50:00,FR01,L02,P002,BATCH003,WO1003,985.0,962.0,23.0,23.24,maintenance,12.0,40.5,OP01,INS0850,9.977,9.5,10.5,no_defect,none,minor,True,False,False,96.0,False,True,FR01,P002,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres,Carter moteur
