timestamp,energy_consumption_kwh,compressed_air_usage,cooling_water_usage,power_peak_kw,energy_cost,old_machine_id,machine_id,machine_name,machine_type,factory_id,factory_name,country,production_line_id,production_line_name,product_family,manufacturer,criticality_level,machine_generation,site_maturity_level,equipment_level,sensor_reliability,data_quality_level,maintenance_strategy,machine_availability_profile,oee_profile,unplanned_downtime_profile,quality_drift_profile,energy_efficiency_profile,systems_maturity
2026-01-04 00:30:00,27.06,20.13,17.67,73.83,98.82,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 00:35:00,29.49,16.1,11.27,45.53,81.01,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 00:40:00,36.83,21.42,11.58,68.94,53.31,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 00:45:00,23.96,18.38,19.2,64.27,96.84,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 00:50:00,35.56,18.505000000000003,13.67,61.23,77.23,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 00:55:00,31.6,15.44,17.89,57.58,93.01,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:00:00,34.91,18.99,14.02,47.36,58.09,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:05:00,40.0,15.59,16.8,59.085,114.28,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:10:00,32.68,26.76,13.62,65.66,75.46,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:15:00,34.37,19.05,11.18,63.16,125.71,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:20:00,28.38,22.66,17.33,56.43,99.05,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:25:00,35.87,13.92,19.35,63.84,51.65,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:30:00,23.58,19.58,10.38,73.14,64.31,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:35:00,32.7,12.83,15.51,68.39,57.26,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:40:00,32.92,25.51,14.53,58.83,66.71,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:45:00,37.31,19.78,17.66,56.94,42.29,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:50:00,41.9,22.42,13.5,58.48,81.83,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 01:55:00,28.76,17.56,15.82,52.79,26.38,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:00:00,35.64,21.88,11.03,66.7,65.23,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:05:00,42.86,27.07,16.79,64.99,75.5,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:10:00,33.4,21.56,11.9,53.7,119.32,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:15:00,39.62,18.83,12.77,60.285,132.12,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:20:00,32.92,18.45,16.02,66.87,120.48,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:25:00,34.62,13.25,14.03,66.53,30.65,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:30:00,41.376666666666665,20.01,18.38,64.11,106.04,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:35:00,39.89333333333333,20.55,14.73,58.415,130.8,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:40:00,36.61,22.83,17.36,69.24,88.76,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:45:00,36.235,22.56,17.8,44.58,141.61,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:50:00,38.41,18.6,16.28,52.72,134.87,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 02:55:00,35.86,23.17,9.98,66.76,140.10000000000002,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:00:00,40.77,25.85,13.95,65.44,145.33,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:05:00,19.94,26.69,11.49,56.865,119.5,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:10:00,33.09,18.04,10.99,55.25,109.17,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:15:00,23.71,20.29,6.57,68.58,117.86,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:20:00,40.25,23.19,12.28,66.55,66.53,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:25:00,43.13,15.36,14.72,57.96,21.08,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:30:00,35.21,20.37,15.44,40.92,25.71,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:35:00,44.94,18.39,15.63,53.9,49.505,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:40:00,30.34,22.88,16.79,59.62,73.3,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:45:00,41.74,18.35,14.73,73.82,67.11,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:50:00,34.735,19.365,12.94,68.07,99.65,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 03:55:00,31.62,17.06,15.19,65.475,38.2,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:00:00,45.64,10.0,10.78,65.75,90.71,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:05:00,42.88,17.42,14.18,65.79,128.64,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:10:00,35.76,24.68,18.25,56.58,75.31,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:15:00,31.09,13.62,11.46,71.33,87.34,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:20:00,32.02,21.0,13.92,51.77,41.38,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:25:00,27.73,20.38,14.23,62.66,115.8,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:30:00,28.28,17.39,17.54,54.38,93.05,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:35:00,30.21,23.57,14.27,51.23,91.75,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:40:00,44.31,18.97,12.75,49.19,49.33,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:45:00,33.12,19.19,16.46,60.46,139.25,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:50:00,35.37,25.73,13.3,62.41,64.77,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 04:55:00,25.5,11.28,14.04,67.44,144.96,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:00:00,43.17,12.42,9.06,57.25,64.42,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:05:00,27.4,26.35,17.47,60.21,137.04,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:10:00,46.56,24.57,11.89,66.59,92.61,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:15:00,40.16,24.07,20.19,60.99,28.33,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:20:00,35.03,31.47,17.78,54.41,144.06,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:25:00,29.595,23.33,12.68,62.315,63.24,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:30:00,34.12,20.96,15.93,69.19,125.82,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:35:00,32.33,14.55,12.77,67.12,93.54,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:40:00,39.53,20.235,19.78,64.64,51.75,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:45:00,37.99,16.95,23.94,69.54,38.23,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:50:00,31.79,19.37,11.2,64.42,64.53999999999999,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 05:55:00,50.07,9.0,12.34,81.77,90.85,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:00:00,32.55,13.37,17.88,47.3,86.05,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:05:00,33.22,18.68,16.76,60.65,63.24,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:10:00,23.12,21.02,11.91,55.29,40.43,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:15:00,34.65,17.05,14.01,59.6,65.59,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:20:00,47.83,19.51,15.17,51.08,40.67,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:25:00,38.34,17.02,13.97,48.13,85.8,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:30:00,40.08,15.96,13.43,57.1,76.36,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:35:00,34.77,22.88,10.48,66.83,65.16,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:40:00,36.9,16.28,20.11,58.77,53.96,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:45:00,43.76,15.32,16.31,68.14,32.14,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:50:00,42.32,29.11,20.14,55.82,96.21,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 06:55:00,32.86,21.32,13.06,53.5,146.62,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 07:00:00,35.24,20.89,14.29,58.13,106.95,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 07:05:00,39.29,17.64,16.32,61.92,135.44,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 07:10:00,31.16,23.02,11.76,71.76,32.53,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 07:15:00,35.59,19.98,18.26,66.0,27.9,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 07:20:00,32.59,15.31,12.61,67.9,119.59,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
2026-01-04 07:25:00,34.99,26.77,16.38,55.12,79.11,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
